Takımlar,Oyuncu Değeri
Fenerbahçe,8.697102652719309
Malatyaspor,10.052012318129865
Malatyaspor,16.253036108189626
Trabzonspor,13.818014654908811
Trabzonspor,8.495706135501209
Trabzonspor,14.822346617411656
Sivasspor,8.81961688317024
Mersin İdmanyurdu,15.547632522685017
Beşiktaş,17.176497237161037
Beşiktaş,15.142334139542614
Sivasspor,11.775880714935715
Malatyaspor,14.784439755345993
Malatyaspor,7.035987532940899
Malatyaspor,10.342214016922785
Fenerbahçe,14.034184762854569
Sivasspor,10.377828991649316
Fenerbahçe,20.547627184721385
Galatasaray,10.517513700238474
Malatyaspor,5.445756513338264
Trabzonspor,19.060457028292067
Trabzonspor,21.460958449142147
Malatyaspor,13.76324354393975
Galatasaray,9.366942640155342
Galatasaray,13.222535873484857
Beşiktaş,10.55360800324754
Fenerbahçe,19.426447449842062
Uşakspor,16.86142921531161
Galatasaray,12.287631679804788
Sivasspor,15.221128668663436
Fenerbahçe,14.473993681281298
Fenerbahçe,16.879292046624276
Beşiktaş,16.273837640557343
Uşakspor,12.364278430072211
Malatyaspor,18.79537012805272
Sivasspor,13.373485629583687
Uşakspor,17.428139312393117
Mersin İdmanyurdu,15.21266890037421
Beşiktaş,7.226863334845332
Trabzonspor,5.443972361779712
Sivasspor,17.96063084063683
Mersin İdmanyurdu,9.514242909200464
Uşakspor,17.077780323889712
Sivasspor,14.57177835654658
Mersin İdmanyurdu,13.094306464019745
Malatyaspor,15.454335279493398
Sivasspor,18.999747197098685
Beşiktaş,10.91295443736435
Malatyaspor,20.290094951794067
Fenerbahçe,8.468650637889114
Fenerbahçe,15.057328937072363
Mersin İdmanyurdu,6.098069728232012
Trabzonspor,14.881286349141753
Beşiktaş,21.408273422711716
Trabzonspor,10.163217129950365
Sivasspor,14.011158165788567
Malatyaspor,8.304925570419545
Malatyaspor,11.5088455009546
Fenerbahçe,7.206348826483967
Sivasspor,9.829142969171759
Uşakspor,12.96406516414347
Fenerbahçe,2.1784375225442236
Malatyaspor,19.439748366959478
Malatyaspor,14.81527282585231
Galatasaray,17.490778334312857
Mersin İdmanyurdu,19.579428174725024
Malatyaspor,10.470826129149318
Trabzonspor,9.8999524324079
Galatasaray,15.601563373044112
Galatasaray,16.267310407497384
Beşiktaş,10.724127185090842
Mersin İdmanyurdu,18.34113844845809
Sivasspor,11.198799769643063
Malatyaspor,7.2860614094308875
Beşiktaş,17.248974901282615
Mersin İdmanyurdu,13.475336643651925
Galatasaray,12.701993282404327
Mersin İdmanyurdu,12.880859729542976
Uşakspor,11.967151480506384
Galatasaray,17.47953100976929
Sivasspor,7.969195118988676
Beşiktaş,23.549259663308042
Fenerbahçe,5.379136922962694
Galatasaray,9.119475649874307
Beşiktaş,18.895740968144075
Sivasspor,11.859853742444965
Sivasspor,16.992115895640378
Beşiktaş,12.962712492358627
Trabzonspor,11.070880976823428
Trabzonspor,11.077663234183088
Sivasspor,15.2407060530788
Beşiktaş,14.37145166239596
Galatasaray,11.727960217670773
Malatyaspor,16.582347293379772
Beşiktaş,11.193917785769523
Fenerbahçe,8.254650855809487
Galatasaray,18.72464256642614
Beşiktaş,18.06264075518261
Galatasaray,11.476652943294877
Sivasspor,4.58511967707679
Sivasspor,11.975746026941621
Malatyaspor,11.204401202020804
Beşiktaş,20.613588276278946
Fenerbahçe,14.650361007347184
Malatyaspor,14.255479662417518
Fenerbahçe,10.620206509738734
Fenerbahçe,11.726643266995703
Malatyaspor,12.414739886920959
Uşakspor,6.560855005190795
Malatyaspor,17.432925283611073
Galatasaray,19.40178346636264
Fenerbahçe,11.673189803453095
Uşakspor,18.506818873240256
Mersin İdmanyurdu,14.589786512998998
Fenerbahçe,15.771959434389654
Uşakspor,8.23212260196354
Uşakspor,10.186385836392482
Malatyaspor,13.459869677130362
Galatasaray,15.9522440610009
Mersin İdmanyurdu,3.9229832631385655
Fenerbahçe,14.430102596998715
Galatasaray,15.20035226052779
Fenerbahçe,15.051902585896201
Galatasaray,11.179545933424386
Trabzonspor,11.089872048135838
Galatasaray,9.190207901701955
Malatyaspor,15.222379999108783
Mersin İdmanyurdu,19.366732380538668
Malatyaspor,21.285044973437778
Galatasaray,19.904947963584725
Beşiktaş,17.73151848909955
Galatasaray,19.675847926622897
Trabzonspor,12.292339889741168
Galatasaray,9.007182646188596
Galatasaray,13.247714932255677
Malatyaspor,11.056206135482551
Mersin İdmanyurdu,12.221491578204652
Fenerbahçe,12.25659763921745
Trabzonspor,18.348655822976266
Fenerbahçe,15.941678071465663
Malatyaspor,10.160973162763582
Sivasspor,20.502415232904042
Uşakspor,14.380471850525137
Mersin İdmanyurdu,9.072540053383747
Malatyaspor,17.97981091916806
Fenerbahçe,21.648581638077758
Trabzonspor,11.71953923418041
Trabzonspor,13.399610549858874
Sivasspor,17.442329898699168
Malatyaspor,11.721293824146262
Beşiktaş,14.47243028141559
Beşiktaş,13.760764412160023
Mersin İdmanyurdu,10.714970514829135
Fenerbahçe,16.749068976793247
Trabzonspor,7.813649811840085
Mersin İdmanyurdu,13.233046604519004
Malatyaspor,11.892125266071652
Beşiktaş,16.369313776274865
Malatyaspor,14.98807768239305
Fenerbahçe,16.8716716489358
Malatyaspor,14.283589153481003
Malatyaspor,14.010880846940521
Fenerbahçe,6.305458630868394
Mersin İdmanyurdu,15.028676430750036
Fenerbahçe,19.434868037361067
Fenerbahçe,21.87163270103639
Malatyaspor,13.073946061206707
Galatasaray,19.159695930281963
Fenerbahçe,16.73687246600824
Uşakspor,11.163071614280295
Uşakspor,13.306385184442062
Galatasaray,15.600857117205269
Sivasspor,20.658717959059096
Fenerbahçe,11.16844299830151
Mersin İdmanyurdu,9.135846204897739
Fenerbahçe,8.399894055134258
Malatyaspor,16.388995535441193
Galatasaray,5.177128751496577
Beşiktaş,16.083645116355846
Mersin İdmanyurdu,7.624038730155459
Trabzonspor,14.592181759341788
Beşiktaş,19.689311326148875
Sivasspor,18.468713264890088
Sivasspor,13.805336729487863
Galatasaray,16.094190824285185
Sivasspor,14.514784103938984
Malatyaspor,20.900625726931032
Galatasaray,12.346066870797147
Galatasaray,16.278134035856283
Mersin İdmanyurdu,6.315951586321613
Sivasspor,11.745577717768453
Malatyaspor,20.423010269332217
Trabzonspor,15.008796960101346
Malatyaspor,14.580750054330235
Mersin İdmanyurdu,15.146234858057376
Beşiktaş,13.59709594027143
Galatasaray,19.6204844090055
Beşiktaş,14.048718641557858
Fenerbahçe,7.998467867620517
Fenerbahçe,12.93291531105149
Trabzonspor,12.567134364583463
Galatasaray,5.158057982609783
Uşakspor,17.075611835052623
Mersin İdmanyurdu,7.842518083636847
Uşakspor,16.65987786563909
Mersin İdmanyurdu,14.235385913780778
Uşakspor,16.919655386347024
Beşiktaş,12.953910925062855
Mersin İdmanyurdu,11.26035343979681
Fenerbahçe,13.216822280488339
Beşiktaş,16.55242088372207
Sivasspor,12.608066183435284
Trabzonspor,15.283918213357488
Sivasspor,15.951819123599812
Mersin İdmanyurdu,19.677311771558482
Galatasaray,18.46892554481055
Malatyaspor,11.514691569467931
Fenerbahçe,17.96586864164425
Mersin İdmanyurdu,11.495378208628619
Galatasaray,12.708826437097827
Beşiktaş,14.979808584934084
Trabzonspor,16.41371459434547
Sivasspor,12.848556379399218
Trabzonspor,21.609027877660328
Galatasaray,14.030703592875625
Galatasaray,9.999701866649387
Trabzonspor,7.127045185935378
Fenerbahçe,14.153420589812168
Malatyaspor,12.85478032176929
Galatasaray,18.18443071715332
Galatasaray,14.15403010123403
Mersin İdmanyurdu,11.865744754200147
Fenerbahçe,14.500120193595704
Beşiktaş,21.449830045758134
Galatasaray,11.478477806600512
Beşiktaş,6.925602712601471
Trabzonspor,12.624000635797081
Galatasaray,13.360432517808261
Sivasspor,15.116665795947656
Malatyaspor,15.778631211913916
Fenerbahçe,17.26661858921082
Uşakspor,19.636344147352446
Malatyaspor,16.92300715060293
Sivasspor,15.193171873443454
Fenerbahçe,21.67879005792428
Fenerbahçe,16.23224587122797
Fenerbahçe,12.635519866698212
Malatyaspor,15.16870634050305
Uşakspor,17.58602165050508
Sivasspor,13.796040175293887
Malatyaspor,11.853845550256374
Beşiktaş,11.265208098378306
Sivasspor,17.588302400487258
Galatasaray,17.69799258230293
Beşiktaş,10.16413995231003
Beşiktaş,18.72429938028057
Fenerbahçe,17.040362518733463
Malatyaspor,18.605309126591813
Galatasaray,13.535762013199719
Uşakspor,15.484394639443599
Fenerbahçe,18.353260630557575
Uşakspor,15.661677211287538
Mersin İdmanyurdu,14.465487209347362
Sivasspor,17.37652244860101
Malatyaspor,12.934992608114982
Sivasspor,14.13715503983921
Uşakspor,17.722988033540215
Uşakspor,13.571335449002973
Sivasspor,16.340289250108807
Trabzonspor,13.13975341359751
Sivasspor,9.90767024981044
Trabzonspor,13.69906870202513
Beşiktaş,12.145680044725498
Galatasaray,12.645329339705267
Malatyaspor,21.268909308865567
Beşiktaş,15.661283798295786
Mersin İdmanyurdu,11.47709846594479
Sivasspor,16.72770613033645
Sivasspor,6.617151649668717
Uşakspor,10.157222715864211
Uşakspor,12.734408636688435
Beşiktaş,12.214663646633607
Fenerbahçe,13.83867234002109
Beşiktaş,21.811652375267805
Malatyaspor,10.822443577346213
Galatasaray,13.948093154035723
Fenerbahçe,11.892758468507488
Uşakspor,17.291375883383754
Mersin İdmanyurdu,11.666269297015212
Uşakspor,13.677832765544522
Sivasspor,18.99967411861866
Sivasspor,9.496320136926272
Trabzonspor,19.787286311241118
Galatasaray,14.155271544792548
Sivasspor,13.039613097561512
Trabzonspor,12.66637268697264
Sivasspor,18.205042533905125
Malatyaspor,16.580126162936207
Uşakspor,7.558814865550509
Beşiktaş,20.067917506288026
Mersin İdmanyurdu,11.980163097029369
Beşiktaş,13.54306189482384
Beşiktaş,17.240012287895745
Trabzonspor,19.11812054989718
Trabzonspor,13.642370300833987
Uşakspor,8.613354904066888
Galatasaray,11.068802754655907
Mersin İdmanyurdu,10.459791579897164
Beşiktaş,20.303146085852703
Uşakspor,10.17779132571071
Galatasaray,13.510074146835462
Sivasspor,14.74081716715736
Trabzonspor,8.131604671738526
Beşiktaş,15.81751523338276
Beşiktaş,15.9780662324871
Fenerbahçe,14.354659110135433
Trabzonspor,17.939800249095377
Fenerbahçe,13.661840102126371
Malatyaspor,18.05478250399554
Trabzonspor,15.302754549455164
Sivasspor,14.765672626384703
Mersin İdmanyurdu,5.789239973175285
Mersin İdmanyurdu,9.363955683050008
Uşakspor,17.75130941024152
Fenerbahçe,12.726236641093132
Fenerbahçe,14.62401974396033
Sivasspor,6.586488123056468
Galatasaray,11.65795065198042
Uşakspor,14.811564416046114
Trabzonspor,15.119427558532639
Uşakspor,12.538901239032777
Sivasspor,11.947350881019881
Sivasspor,13.482041232284184
Fenerbahçe,4.683115068060484
Beşiktaş,7.6544828177227435
Sivasspor,12.318309238200628
Malatyaspor,13.221732747698223
Fenerbahçe,15.173040045009195
Trabzonspor,8.97682719333893
Galatasaray,13.77799557029378
Malatyaspor,15.575584961517457
Trabzonspor,12.932780428470501
Galatasaray,20.169533477986416
Sivasspor,17.310537946045084
Sivasspor,17.18378461082078
Uşakspor,16.70968369843144
Galatasaray,11.381508995478383
Malatyaspor,12.10979120995887
Sivasspor,17.559132673675837
Fenerbahçe,12.549394804389616
Uşakspor,14.486293140341319
Sivasspor,14.481346077697804
Trabzonspor,19.047751978142248
Galatasaray,13.732013915515385
Malatyaspor,10.973481951394518
Mersin İdmanyurdu,12.256266817770111
Sivasspor,16.97327975684549
Sivasspor,16.863328664873944
Malatyaspor,13.959709399614269
Fenerbahçe,11.235530328839737
Mersin İdmanyurdu,13.165681295234274
Sivasspor,7.799531345901244
Uşakspor,5.775626465603679
Beşiktaş,9.673476038311792
Sivasspor,7.549855931410612
Beşiktaş,10.8587227852355
Fenerbahçe,14.84680406111763
Uşakspor,19.214916365740642
Mersin İdmanyurdu,14.525953614739382
Malatyaspor,16.278189433992562
Galatasaray,13.607203971772437
Trabzonspor,14.81315751175975
Mersin İdmanyurdu,8.669257818905429
Trabzonspor,14.180806167963992
Trabzonspor,8.177720065002745
Mersin İdmanyurdu,8.847743944229808
Uşakspor,13.441096233018166
Galatasaray,11.387157309651126
Uşakspor,14.184010108533252
Uşakspor,13.81371776716928
Uşakspor,21.647548689208694
Malatyaspor,18.409133985143523
Galatasaray,10.555291945988273
Mersin İdmanyurdu,18.122143302346952
Malatyaspor,21.11263456843767
Malatyaspor,15.388022255922666
Galatasaray,10.468502563207393
Trabzonspor,20.42848302252635
Mersin İdmanyurdu,14.752463967678066
Malatyaspor,13.114681564763483
Sivasspor,11.046075135455835
Beşiktaş,12.591221077099409
Malatyaspor,16.991186783599503
Uşakspor,15.251164783749083
Beşiktaş,19.97870970532049
Malatyaspor,10.320024473289154
Galatasaray,14.663027032063761
Mersin İdmanyurdu,11.541453931271414
Trabzonspor,12.487361761648273
Beşiktaş,14.64355292451888
Sivasspor,4.989161079953435
Sivasspor,16.050615999313678
Malatyaspor,17.32543521130393
Trabzonspor,14.12376467145204
Uşakspor,12.304852494020176
Trabzonspor,9.572490175137478
Galatasaray,17.47067908825473
Beşiktaş,12.187392966185266
Galatasaray,7.733221834104571
Beşiktaş,10.133076463778622
Galatasaray,8.82276111909491
Uşakspor,12.118712597808067
Uşakspor,9.263869716302308
Malatyaspor,11.985092429452514
Fenerbahçe,12.723421946161189
Galatasaray,17.5806295881968
Fenerbahçe,11.916037992365494
Uşakspor,18.01754368983168
Beşiktaş,14.979737015117431
Beşiktaş,21.259864105956563
Mersin İdmanyurdu,19.305459060068987
Galatasaray,15.319876692720573
Malatyaspor,15.996191775764736
Galatasaray,11.479787492848446
Galatasaray,16.519587208637798
Uşakspor,10.470462830042724
Malatyaspor,9.74080113159108
Beşiktaş,13.096898772007474
Beşiktaş,5.748981293949559
Fenerbahçe,11.549119900650027
Sivasspor,15.354560740944898
Malatyaspor,16.26154210982304
Beşiktaş,14.053156387802018
Fenerbahçe,18.634306535139693
Malatyaspor,12.373525322041392
Sivasspor,11.043467661379811
Fenerbahçe,12.971417290778398
Beşiktaş,13.657929419084628
Galatasaray,11.267126118615899
Beşiktaş,10.312690856665595
Sivasspor,13.666874619563572
Trabzonspor,8.378177153978775
Trabzonspor,15.283906081069341
Beşiktaş,16.74771970043933
Uşakspor,14.036630364372542
Fenerbahçe,10.913888659597529
Fenerbahçe,4.395153944394746
Galatasaray,11.702012546399207
Trabzonspor,10.860711233847242
Galatasaray,12.176806019327742
Galatasaray,21.677933857397672
Galatasaray,15.302622968915268
Sivasspor,8.630099026175078
Beşiktaş,12.606547308040362
Mersin İdmanyurdu,12.378220148434945
Sivasspor,5.115190440594121
Malatyaspor,19.089698976474452
Mersin İdmanyurdu,13.263181077644807
Beşiktaş,12.93946086114025
Uşakspor,13.843792337837709
Sivasspor,17.403292522702145
Uşakspor,13.251862027051642
Sivasspor,8.78671772457312
Fenerbahçe,6.513981253395404
Fenerbahçe,14.725160119945738
Trabzonspor,15.124039060412748
Uşakspor,10.860953430661684
Mersin İdmanyurdu,15.53005042921317
Galatasaray,17.147021300972117
Fenerbahçe,10.561888770011315
Sivasspor,20.604632199419562
Uşakspor,11.861510659860901
Galatasaray,13.258042810278166
Trabzonspor,19.09696409205922
Trabzonspor,15.884333589550383
Galatasaray,19.980051144934738
Malatyaspor,10.89591368895774
Trabzonspor,21.490921443573225
Beşiktaş,10.967718975850898
Fenerbahçe,9.272102879760869
Galatasaray,23.370359039021693
Trabzonspor,17.68845258844396
Sivasspor,13.856631611579758
Malatyaspor,19.054622896671617
Galatasaray,15.18794927204503
Malatyaspor,9.429901494960406
Galatasaray,9.320455837801816
Beşiktaş,15.660006773543808
Sivasspor,13.585105767713474
Malatyaspor,15.4214033294255
Galatasaray,13.226330511921985
Trabzonspor,14.243207728122087
Fenerbahçe,10.004934770654257
Sivasspor,15.114569292315604
Malatyaspor,14.880427740609347
Sivasspor,3.018293565757057
Beşiktaş,20.63613179649434
Uşakspor,14.6080877702826
Trabzonspor,19.77144063928193
Galatasaray,17.0349388442911
Trabzonspor,14.051472740774653
Malatyaspor,12.852084679623799
Mersin İdmanyurdu,14.54272663486111
Mersin İdmanyurdu,13.454416726584709
Malatyaspor,14.893561225045325
Galatasaray,17.981103074752866
Beşiktaş,20.257558100068714
Sivasspor,12.017715493798306
Uşakspor,12.345557781103263
Malatyaspor,14.041928007342644
Galatasaray,15.809450569703957
Malatyaspor,14.628873481641797
Beşiktaş,16.767254737924542
Mersin İdmanyurdu,14.375934362310375
Beşiktaş,12.88103657918449
Uşakspor,18.654556251622097
Sivasspor,8.256903277004294
Sivasspor,15.759551056076425
Beşiktaş,13.015501757261124
Malatyaspor,10.919733953096594
Sivasspor,9.151990083070567
Sivasspor,12.630464495884535
Mersin İdmanyurdu,10.21074906619688
Mersin İdmanyurdu,10.356995838044185
Mersin İdmanyurdu,13.244079355213875
Uşakspor,16.790315660597663
Malatyaspor,12.89207511642197
Malatyaspor,10.385557968141686
Mersin İdmanyurdu,13.97568747913024
Galatasaray,10.94273786449959
Galatasaray,9.534014449234501
Malatyaspor,17.529311842326695
Mersin İdmanyurdu,12.351948733182773
Beşiktaş,16.03047718990121
Beşiktaş,12.038543276122365
Mersin İdmanyurdu,18.97271169689406
Galatasaray,14.713537410261633
Fenerbahçe,18.600629983254883
Fenerbahçe,15.228291825455798
Mersin İdmanyurdu,14.719360803411604
Fenerbahçe,8.32462771966741
Beşiktaş,16.45232425068217
Uşakspor,6.835337479296069
Mersin İdmanyurdu,14.460070238067777
Beşiktaş,19.13140448093079
Uşakspor,9.39572157482399
Sivasspor,10.313807314403235
Mersin İdmanyurdu,18.30716305822051
Beşiktaş,18.341915092474085
Uşakspor,8.894798376623754
Fenerbahçe,18.376489365630015
Beşiktaş,19.705902571466225
Uşakspor,14.350257292125033
Trabzonspor,11.686895059455697
Malatyaspor,20.07423705068701
Malatyaspor,12.50178924815443
Trabzonspor,15.666448353701643
Galatasaray,11.41821576678253
Galatasaray,13.251041646905934
Sivasspor,9.154875298568326
Uşakspor,14.399928241387462
Trabzonspor,12.492252634826263
Beşiktaş,14.878438254679612
Fenerbahçe,9.123852212863518
Galatasaray,18.20701461758997
Uşakspor,11.371456091773974
Trabzonspor,17.165647070698167
Beşiktaş,14.950060057445116
Malatyaspor,6.190427659828561
Trabzonspor,14.943277641912514
Uşakspor,15.539709617833193
Fenerbahçe,13.21112446635824
Malatyaspor,10.020477408737953
Sivasspor,14.858276958925973
Sivasspor,10.420150202531934
Galatasaray,16.132858820141
Malatyaspor,13.184935291782454
Malatyaspor,16.260596190458678
Sivasspor,26.315105375688006
Trabzonspor,15.631797508901847
Fenerbahçe,11.403908307752632
Beşiktaş,13.637923638675533
Beşiktaş,22.116749210582782
Galatasaray,13.530018431884704
Fenerbahçe,4.899589655427144
Beşiktaş,16.547614846603512
Trabzonspor,15.58915563294148
Galatasaray,16.455060816306144
Malatyaspor,3.6933948733072857
Uşakspor,16.106067589296025
Trabzonspor,16.425917113329817
Mersin İdmanyurdu,15.126841046419864
Trabzonspor,15.911124597956789
Galatasaray,19.459920485869446
Trabzonspor,14.775065529618958
Beşiktaş,11.866171554741284
Mersin İdmanyurdu,17.128468516583407
Galatasaray,14.6380076550535
Sivasspor,8.565360181343426
Fenerbahçe,11.396656929712536
Uşakspor,14.914408856624561
Sivasspor,10.782962110072555
Sivasspor,10.445470521502362
Uşakspor,17.1229039198463
Uşakspor,8.288074090458561
Beşiktaş,15.005468388585724
Mersin İdmanyurdu,10.239248653125733
Mersin İdmanyurdu,10.524878164376377
Galatasaray,15.53700552745385
Fenerbahçe,10.821965620006107
Galatasaray,13.122233418147191
Fenerbahçe,11.166784072064395
Trabzonspor,11.7112845535132
Sivasspor,11.896673203682756
Uşakspor,10.969580909605913
Fenerbahçe,13.360016981138056
Mersin İdmanyurdu,10.208394959971976
Beşiktaş,13.772909944160894
Galatasaray,19.068132739301628
Malatyaspor,14.986319875077925
Fenerbahçe,17.8238111918338
Mersin İdmanyurdu,9.995810996618303
Mersin İdmanyurdu,17.268070146008625
Trabzonspor,11.78745250969972
Mersin İdmanyurdu,26.189866962509146
Fenerbahçe,19.421638155465153
Fenerbahçe,12.508317619184787
Malatyaspor,12.204186477377416
Galatasaray,15.538536673953342
Fenerbahçe,9.66450465099973
Fenerbahçe,13.354820880473163
Uşakspor,9.314001609634769
Malatyaspor,10.391672634983188
Sivasspor,17.305209524407353
Sivasspor,13.290786424607594
Fenerbahçe,8.710071875706813
Beşiktaş,19.797496647452206
Beşiktaş,13.27481243039603
Trabzonspor,25.611163099435164
Galatasaray,15.809232690733811
Mersin İdmanyurdu,15.788680006741718
Galatasaray,18.00927033066725
Beşiktaş,18.229525932273756
Malatyaspor,14.669734988157604
Uşakspor,14.617317748629944
Trabzonspor,14.657501535036594
Uşakspor,13.375249193811175
Fenerbahçe,21.202030492730568
Sivasspor,15.62497862935228
Uşakspor,22.032345184812495
Beşiktaş,15.124115365756037
Malatyaspor,14.03061752344129
Sivasspor,8.734537683633663
Trabzonspor,12.324645838438196
Galatasaray,13.715512981410878
Malatyaspor,16.520952155940282
Mersin İdmanyurdu,9.732632001358311
Uşakspor,15.25777725915302
Trabzonspor,14.955077934418076
Mersin İdmanyurdu,9.200548800808566
Trabzonspor,13.386565498521191
Trabzonspor,4.374071160470276
Mersin İdmanyurdu,21.000791102089025
Galatasaray,11.469603812837871
Trabzonspor,13.604482132478799
Malatyaspor,10.72848643517087
Uşakspor,20.752046879103318
Mersin İdmanyurdu,14.153204015075728
Mersin İdmanyurdu,13.063450425694503
Beşiktaş,13.764111451789626
Malatyaspor,13.591223009231673
Trabzonspor,12.221674224792487
Trabzonspor,19.54187777074301
Uşakspor,17.05844524126338
Galatasaray,11.888470740697912
Fenerbahçe,13.850828524867726
Trabzonspor,14.843252974026603
Trabzonspor,12.076762825060936
Sivasspor,19.29636532325521
Uşakspor,13.154431220856496
Fenerbahçe,11.27633983519993
Trabzonspor,10.985045643377251
Mersin İdmanyurdu,11.411687453234459
Mersin İdmanyurdu,12.691241773322538
Uşakspor,16.974832971912598
Galatasaray,11.304371115523157
Trabzonspor,12.07093788660779
Uşakspor,15.497651956583173
Sivasspor,18.45748226145775
Trabzonspor,18.48794096483009
Mersin İdmanyurdu,9.858834069364041
Fenerbahçe,13.255550224581173
Trabzonspor,10.835634902756713
Beşiktaş,22.559346977629055
Sivasspor,14.066314540204155
Malatyaspor,21.7968322950534
Malatyaspor,11.833548624812401
Sivasspor,6.645953316743192
Mersin İdmanyurdu,13.534577409735181
Mersin İdmanyurdu,17.849026002668364
Galatasaray,10.641496239313188
Trabzonspor,13.344477978829314
Trabzonspor,10.699342504880164
Mersin İdmanyurdu,16.554773232350893
Uşakspor,13.262570852980613
Galatasaray,21.244281840984467
Malatyaspor,7.885763168302985
Galatasaray,9.063129784111691
Uşakspor,18.395618399574285
Galatasaray,12.622230215494339
Mersin İdmanyurdu,21.1125302103389
Trabzonspor,18.811291279241082
Sivasspor,6.890270631436621
Malatyaspor,13.970932473952633
Mersin İdmanyurdu,16.13486012225694
Uşakspor,19.98692869205988
Fenerbahçe,15.68538067842169
Beşiktaş,22.721824137973385
Mersin İdmanyurdu,14.10952941045407
Trabzonspor,13.438838620355746
Trabzonspor,15.20262077725375
Fenerbahçe,8.833395900830787
Sivasspor,15.530858487919279
Uşakspor,12.23320141416949
Trabzonspor,10.823064397222456
Mersin İdmanyurdu,11.821299632256638
Mersin İdmanyurdu,11.065793822329125
Trabzonspor,7.562942796583813
Sivasspor,8.60132499403017
Trabzonspor,17.68522010891122
Uşakspor,16.062721503234883
Trabzonspor,20.43476979347137
Galatasaray,16.73023245117838
Sivasspor,21.242833852872934
Trabzonspor,15.271903109239569
Galatasaray,19.258909945268982
Trabzonspor,8.095919510990168
Galatasaray,15.224349901516893
Galatasaray,10.593887225118701
Galatasaray,11.452094197045255
Beşiktaş,11.490624330050844
Trabzonspor,9.813132843857076
Mersin İdmanyurdu,15.171621858228072
Trabzonspor,16.886981147205596
Mersin İdmanyurdu,10.203037876370258
Sivasspor,15.224800058949077
Uşakspor,19.333605643855577
Malatyaspor,12.796674468133231
Malatyaspor,11.009182979190678
Fenerbahçe,18.91877326546127
Mersin İdmanyurdu,13.709422601302332
Malatyaspor,10.514336106937222
Mersin İdmanyurdu,18.734804490682862
Fenerbahçe,14.034344274333428
Fenerbahçe,11.525897502012048
Beşiktaş,11.813678857385197
Fenerbahçe,12.03618520666901
Trabzonspor,7.700247959307319
Sivasspor,15.924107928071479
Mersin İdmanyurdu,15.415823676527745
Malatyaspor,12.379641263282906
Malatyaspor,14.187489748027131
Uşakspor,11.931756383623128
Beşiktaş,8.867817881264234
Sivasspor,13.682983775397354
Fenerbahçe,4.980031466804649
Beşiktaş,10.530649617592143
Mersin İdmanyurdu,14.36756083329503
Uşakspor,9.135463150528922
Beşiktaş,12.729345236670252
Malatyaspor,19.179093953793387
Beşiktaş,10.648328656879457
Uşakspor,26.975725582820246
Mersin İdmanyurdu,11.599611612139842
Sivasspor,12.41878574739393
Fenerbahçe,17.3609073881542
Mersin İdmanyurdu,10.925980368341895
Trabzonspor,10.969880525782562
Mersin İdmanyurdu,14.302535119180108
Fenerbahçe,12.75836416971048
Beşiktaş,11.199348198604122
Galatasaray,19.731849443071628
Galatasaray,8.443003654971108
Malatyaspor,21.00316228485803
Sivasspor,14.138896395500073
Mersin İdmanyurdu,13.869535412303492
Malatyaspor,17.84264347696
Sivasspor,11.520386500902113
Uşakspor,15.923502200934776
Mersin İdmanyurdu,10.663241238162021
Galatasaray,7.627422563451967
Sivasspor,7.186971149846331
Fenerbahçe,7.2055307794876935
Beşiktaş,19.723367128886707
Malatyaspor,10.348414786615571
Galatasaray,13.685159693449645
Fenerbahçe,15.200225657578747
Galatasaray,13.452713124868916
Mersin İdmanyurdu,13.371880386853576
Galatasaray,12.209707709142599
Fenerbahçe,20.134346219574446
Uşakspor,13.059388324878308
Uşakspor,11.995738276691933
Uşakspor,8.338258217981313
Trabzonspor,12.221331304838417
Galatasaray,14.557754158781734
Uşakspor,9.894589521187678
Sivasspor,14.492635178641923
Beşiktaş,14.046349913523924
Trabzonspor,16.045600628449378
Sivasspor,9.199230601080018
Galatasaray,16.56490300811288
Trabzonspor,11.345584362856265
Beşiktaş,17.01039686555194
Uşakspor,15.399439434688468
Uşakspor,14.259369812303408
Mersin İdmanyurdu,19.16266859837275
Trabzonspor,17.38864467014986
Malatyaspor,15.029650077647645
Mersin İdmanyurdu,20.35248808663373
Malatyaspor,17.18170556165824
Uşakspor,16.308461263514495
Fenerbahçe,10.553794712839064
Mersin İdmanyurdu,17.90021641505833
Malatyaspor,10.78982602951915
Malatyaspor,16.14253149819197
Fenerbahçe,14.693066998509419
Trabzonspor,17.100015141453888
Malatyaspor,18.821143393489912
Malatyaspor,12.625355796070307
Trabzonspor,13.3219186871965
Uşakspor,11.0974532951321
Malatyaspor,14.669203973593094
Mersin İdmanyurdu,17.46146550510281
Sivasspor,11.253212718561631
Beşiktaş,16.94526948725809
Beşiktaş,12.449110689064165
Fenerbahçe,13.887500282639694
Mersin İdmanyurdu,14.813077786830027
Uşakspor,11.676289072152873
Sivasspor,13.48988187737031
Mersin İdmanyurdu,18.47893861512646
Galatasaray,17.71037072444698
Mersin İdmanyurdu,15.106663845269198
Sivasspor,11.192860488406188
Sivasspor,18.55049077745322
Beşiktaş,21.713263120915865
Fenerbahçe,18.124331686822334
Sivasspor,10.995265863553898
Fenerbahçe,12.766314421687332
Trabzonspor,9.12983049937009
Beşiktaş,15.377446887592868
Mersin İdmanyurdu,13.492341424901982
Galatasaray,11.006186667303423
Beşiktaş,15.763513498420613
Beşiktaş,12.71983664600487
